1971,0.864321608040201,0.135678391959799
1972,0.8644914756025868,0.1355085243974133
1973,0.8513011152416357,0.14869888475836432
1974,0.8359966358284272,0.16400336417157274
1975,0.8106497119014504,0.18935028809854956
1976,0.8021939136588818,0.19780608634111818
1977,0.7610426096457,0.2389573903543
1978,0.7428134981252604,0.2571865018747396
1979,0.7193485491455442,0.2806514508544558
1980,0.6976869284561592,0.3023130715438408
1981,0.6746908273262351,0.32530917267376497
1982,0.6521932205062416,0.3478067794937583
1983,0.636718909016894,0.36328109098310607
1984,0.6293658867412683,0.3706341132587318
1985,0.6323202372127502,0.36767976278724984
1986,0.6426529985591799,0.3573470014408201
1987,0.6528528679558427,0.3471471320441572
1988,0.6757092147412773,0.3242907852587227
1989,0.6918520942408377,0.3081479057591623
1990,0.7005887300252313,0.2994112699747687
1991,0.7063476290790572,0.2936523709209428
1992,0.7125015108174529,0.28749848918254706
1993,0.7180553856193156,0.28194461438068436
1994,0.7146410078688792,0.2853589921311208
1995,0.714880543315681,0.28511945668431904
1996,0.7245980576185423,0.2754019423814576
1997,0.7287782235858705,0.2712217764141295
1998,0.732042114341155,0.2679578856588451
1999,0.7295430741031683,0.2704569258968316
2000,0.7194082777601355,0.2805917222398645
2001,0.72318879978252,0.27681120021747996
2002,0.7239551275687481,0.27604487243125186
2003,0.7304163111799836,0.2695836888200164
2004,0.7494788864981172,0.2505211135018827
2005,0.7784923583005304,0.2215076416994696
2006,0.7941238416175231,0.20587615838247683
2007,0.8143704055015414,0.18562959449845862
2008,0.823734275912257,0.17626572408774302
2009,0.8215770911196505,0.17842290888034953
2010,0.8186617494758645,0.1813382505241355
2011,0.8236905646359584,0.17630943536404162
